x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
983,920,1101,973,744,915,215,636,465,-32
817,811,1111,708,304,315,232,1054,261,658
957,1034,1096,906,574,538,219,973,1620,325
407,536,1099,899,739,829,231,1064,1437,555
500,668,1096,1054,756,368,219,742,552,128
483,812,1102,730,929,942,228,706,1121,984
575,859,1112,642,714,149,221,1099,1236,703
856,1221,1103,1011,424,1036,230,690,1030,257
1131,793,1111,398,645,-85,228,791,552,214
1068,695,1101,701,498,512,229,964,583,501
-208,1211,1104,903,694,551,226,1016,1043,579
857,1298,1095,822,591,804,225,738,1084,422
694,785,1100,676,633,937,234,595,193,954
329,433,1108,523,793,326,237,556,1243,554
736,969,1091,965,805,518,224,640,1136,389
448,973,1109,335,640,945,236,879,1130,389
729,669,1096,716,651,333,224,675,841,895
311,1071,1100,850,724,391,235,829,1143,1321
513,1059,1094,1007,600,562,237,649,1386,256
734,945,1093,932,500,638,235,1017,1542,82
134,896,1098,1131,359,255,234,697,971,655
646,976,1095,745,575,614,244,493,431,589
1270,1035,1099,799,616,778,245,1143,1015,541
549,615,1095,1224,369,654,255,790,766,1101
744,641,1090,542,481,122,258,914,1029,17
871,784,1096,1134,807,613,252,446,1315,258
836,1534,1086,465,490,405,256,1034,347,327
683,765,1089,1277,317,1261,260,814,647,275
515,824,1092,1037,496,762,250,777,816,257
263,1069,1089,712,369,706,252,865,619,212
884,529,1094,1095,331,673,261,665,712,545
694,830,1094,1383,480,454,257,916,1501,575
1123,716,1094,367,251,1076,264,949,579,155
585,1052,1090,725,417,588,267,845,1006,142
875,1014,1099,854,376,490,254,551,1369,649
854,721,1093,719,670,203,263,872,1004,281
1177,912,1088,750,422,529,268,798,1331,221
434,628,1088,717,708,-6,268,566,518,979
1069,596,1089,706,556,534,256,741,379,282
570,787,1092,670,391,803,266,669,532,86
572,1011,1093,620,689,780,257,839,1247,172
1175,912,1097,506,994,715,267,658,994,-488
499,1040,1090,864,333,375,275,577,646,916
634,1135,1081,480,568,339,270,1139,704,760
928,468,1080,233,186,431,267,1021,1248,917
547,1036,1099,1252,670,356,283,666,1136,591
1106,1034,1090,579,585,-2,276,993,457,100
776,1475,1092,1360,943,431,269,814,-58,746
1068,1061,1083,1493,530,525,275,587,1034,432
54,927,1081,1580,-31,677,279,760,872,550
652,814,1095,960,859,506,271,1128,613,701
793,1009,1090,658,863,671,280,593,1600,548
449,453,1097,369,751,231,286,290,1411,374
738,591,1082,140,349,840,276,454,1007,310
1093,1550,1089,823,553,774,284,1032,705,243
983,567,1084,884,977,637,283,1231,277,410
700,952,1087,1077,407,666,282,1035,753,865
845,489,1091,832,765,614,277,969,947,-175
431,495,1086,792,441,602,294,615,513,635
692,68,1084,1005,506,-115,280,706,1125,463
197,636,1089,845,442,1071,289,896,547,467
744,773,1087,736,623,252,296,831,506,549
571,717,1085,1052,297,227,291,661,616,813
564,963,1086,1143,396,334,284,761,827,763
1025,863,1091,645,713,385,293,911,402,103
616,1155,1095,646,529,-31,297,450,747,612
557,1168,1089,991,291,46,291,893,523,127
484,927,1081,1147,687,708,283,853,957,513
76,844,1092,966,142,778,293,859,467,598
653,873,1099,753,817,205,298,826,850,725
380,1054,1096,610,477,673,288,872,1104,791
54,1149,1084,655,842,806,296,645,568,41
774,916,1083,714,713,412,287,884,224,111
712,1352,1092,906,816,841,294,771,1178,886
288,1249,1085,1149,403,490,304,637,945,1268
807,793,1091,532,776,564,287,1117,862,739
558,809,1089,475,409,284,289,668,803,411
1072,1014,1086,1362,1150,503,301,1049,1750,620
674,1016,1094,658,935,629,294,932,852,552
410,774,1100,873,799,-87,298,669,1003,309
818,918,1099,1113,355,705,296,1130,1166,708
706,929,1091,692,400,254,294,875,1211,890
680,937,1084,800,565,265,298,633,821,170
726,782,1102,822,537,758,292,649,481,811
624,471,1111,563,433,887,298,883,-420,728
713,576,1106,792,-103,330,297,751,1111,781
778,776,1119,732,444,773,290,955,701,733
519,527,1111,573,312,591,297,570,1005,592
1298,704,1121,781,506,817,298,688,1381,36
965,1048,1124,416,709,656,300,659,462,790
127,1032,1127,790,588,529,290,837,822,413
1712,1263,1116,1148,526,47,305,1136,857,818
568,558,1121,506,544,325,294,1174,1266,513
1074,769,1131,1285,588,963,298,808,255,536
1067,838,1131,569,862,353,288,686,489,846
466,583,1123,853,436,583,296,1062,577,-93
751,566,1133,897,313,259,298,703,1461,844
811,829,1143,714,436,619,304,872,1125,-428
137,1055,1135,918,557,674,303,493,1253,217
219,722,1144,593,506,233,298,729,176,772
440,490,1144,499,391,1121,297,934,1138,837
1144,1058,1142,830,682,670,308,642,516,1240
64,562,1153,315,566,393,297,1262,633,496
735,897,1163,528,456,601,298,897,913,350
617,1326,1155,1164,394,677,289,821,25,279
266,1264,1162,535,458,441,298,893,1200,392
138,746,1155,980,652,850,299,823,1364,675
561,704,1159,1307,499,900,297,590,1442,869
346,878,1169,651,376,892,298,878,919,735
857,731,1168,716,743,534,293,664,473,477
1080,942,1165,777,677,593,305,797,423,819
519,1124,1161,1151,611,224,289,852,541,245
331,944,1175,1003,753,533,297,734,820,618
919,644,1165,529,190,300,301,1088,1004,-290
460,792,1175,1042,583,716,296,664,812,580
595,587,1170,957,554,889,299,938,1265,750
673,831,1161,1034,506,806,296,963,1110,520
1190,848,1174,552,826,835,307,1022,916,110
794,586,1162,660,512,420,295,867,1104,860
1118,832,1155,925,688,940,303,653,669,612
705,1082,1149,436,755,1083,301,874,939,481
1008,1088,1165,567,639,468,308,682,1347,670
385,866,1152,1034,558,664,293,893,1036,797
6,768,1155,1199,513,530,304,700,903,649
798,773,1153,743,788,427,306,301,944,660
639,961,1163,353,653,302,310,630,998,358
808,961,1154,820,-74,527,304,873,653,541
1223,571,1160,1185,227,165,306,723,810,596
996,886,1157,1201,526,890,312,1339,704,587
213,229,1144,434,694,668,299,1172,-116,262
725,1049,1160,1470,556,699,299,1104,1211,817
594,617,1148,838,708,512,314,642,1011,465
1167,956,1151,691,926,591,309,814,649,301
666,964,1141,815,730,419,306,1276,176,632
690,944,1141,747,614,670,309,686,921,1280
1103,781,1147,505,380,415,305,881,1423,-271
321,973,1139,723,498,624,312,580,648,-60
420,1028,1130,929,409,-135,307,955,1101,21
984,1025,1140,695,257,686,315,837,1907,-120
843,1133,1131,793,219,784,301,907,904,803
164,1144,1122,845,439,285,307,656,1230,-24
377,1522,1127,339,824,919,313,861,1258,1022
451,661,1128,735,617,435,301,1009,888,181
499,441,1122,536,619,859,308,696,722,492
174,782,1131,1128,525,378,300,418,917,728
971,1384,1121,929,205,346,307,860,1254,203
1048,887,1126,803,431,740,305,918,869,682
906,814,1126,715,756,300,313,622,1223,508
1206,767,1117,707,740,937,306,904,823,959
457,1224,1128,1067,488,665,312,596,450,320
867,1077,1119,746,418,755,300,649,982,307
556,1234,1131,706,460,494,307,1069,344,494
780,516,1120,594,708,1169,307,847,1264,963
560,645,1112,765,533,1469,309,903,716,634
924,937,1125,627,980,952,307,806,784,456
629,936,1115,632,600,741,306,958,801,810
224,862,1125,849,964,719,310,613,1065,1293
359,1035,1107,329,404,825,314,722,948,367
654,867,1105,685,218,360,315,687,1451,650
575,614,1107,801,594,870,310,920,683,637
1046,892,1108,1390,826,546,306,859,1283,205
1149,747,1097,1004,301,827,306,801,1718,310
457,1401,1099,656,372,644,316,757,1533,504
877,1065,1104,904,403,724,303,916,794,360
386,729,1095,802,609,456,307,994,505,700
492,949,1087,776,205,635,298,910,902,435
414,782,1105,327,327,847,309,657,851,537
1163,760,1095,411,373,521,306,858,896,710
634,1051,1090,600,624,546,299,922,435,579
487,966,1088,546,381,210,305,833,1636,528
983,948,1091,1182,529,1183,306,644,527,961
720,648,1094,1000,358,100,305,829,728,26
241,307,1093,964,762,677,311,789,962,-16
1093,1031,1100,910,850,580,303,633,195,510
379,748,1107,911,759,555,311,817,615,802
313,1310,1097,773,728,921,305,710,1620,722
839,327,1109,914,635,861,307,934,796,54
407,885,1105,352,390,852,297,1072,1432,508
602,532,1096,723,736,617,298,985,722,707
576,768,1106,916,937,517,302,1193,826,430
508,1308,1096,629,663,1069,312,940,1307,516
664,818,1103,1385,757,505,304,934,834,271
974,439,1116,1427,594,810,293,853,990,-386
376,1223,1097,1046,585,253,308,837,631,392
624,904,1096,913,453,870,297,568,947,-153
1667,1026,1112,602,832,371,311,647,503,1021
795,920,1107,1376,423,529,302,1000,1451,156
392,545,1113,728,408,462,300,919,1209,727
665,767,1110,599,572,890,296,1102,1172,794
1292,1345,1105,264,481,640,301,596,839,901
612,1073,1105,969,924,418,294,1102,459,880
729,1016,1114,706,557,880,299,1111,1186,826
656,886,1108,789,323,430,297,879,1014,348
591,1269,1107,561,858,333,307,801,267,34
-13,844,1109,1214,541,-192,290,705,529,261
1088,800,1108,538,641,843,289,873,1006,466
-122,1073,1115,1205,430,468,299,999,1503,174
1336,1032,1110,876,996,303,294,777,1730,635
1323,626,1124,1090,406,963,294,1219,1063,1001
998,765,1134,876,674,473,296,682,1174,853
870,1033,1137,810,677,228,297,583,1377,323
569,863,1143,703,475,801,298,822,751,728
350,1237,1153,1052,472,485,295,1223,832,324
543,941,1147,949,349,425,300,1078,1200,963
124,1024,1143,1000,414,586,297,880,1251,272
671,1210,1154,1094,450,-86,297,654,748,1288
1079,1202,1158,976,476,431,304,908,1284,750
856,1005,1163,209,213,733,294,668,2050,301
560,509,1173,661,728,184,295,883,717,868
282,611,1170,755,836,91,300,1305,875,506
814,847,1177,606,485,293,291,729,1061,373
1034,328,1187,206,186,906,286,728,-16,418
-151,415,1182,984,571,166,285,890,944,369
-27,823,1189,479,676,356,292,573,977,1133
424,542,1180,802,728,601,293,989,543,636
264,1214,1195,674,564,708,291,988,915,409
1020,697,1195,1084,193,628,282,1047,528,327
1664,478,1189,672,620,832,273,723,1555,964
965,734,1185,510,627,171,263,676,1277,245
1123,891,1193,455,422,364,275,1011,1322,209
754,983,1186,1014,426,610,280,904,521,79
434,250,1193,611,430,205,269,873,929,678
1356,968,1183,1494,532,258,264,932,782,107
527,1131,1191,494,601,424,257,652,1335,176
686,1019,1193,283,733,712,261,524,1494,979
1092,1147,1186,1130,464,510,259,786,1345,482
793,801,1194,847,477,600,251,983,1170,312
605,238,1195,779,578,903,241,1090,953,230
407,855,1203,713,276,616,237,963,1281,429
778,1243,1188,1073,548,722,237,756,715,343
516,535,1203,1368,702,340,236,526,597,327
670,698,1203,536,870,922,247,874,400,361
532,848,1200,923,186,931,236,617,884,98
1379,533,1195,967,344,1059,227,738,1159,326
915,600,1205,978,582,752,231,1069,331,475
707,820,1185,393,732,275,218,945,1203,80
522,1020,1200,1427,321,727,235,985,1719,174
667,685,1195,972,350,481,226,671,445,218
594,970,1202,618,494,557,218,860,117,-18
1123,1294,1193,791,76,631,235,655,847,132
834,258,1195,1331,732,670,225,949,988,1058
948,1099,1193,674,408,830,224,965,930,-171
560,1156,1203,404,615,814,228,910,547,452
440,1089,1201,825,408,227,234,587,1428,813
665,658,1185,712,634,458,232,1093,891,380
623,478,1195,1112,306,696,224,886,1124,459
57,1085,1195,944,904,367,227,587,1422,432
267,868,1192,975,884,765,220,891,874,1288
1680,648,1199,840,454,835,233,700,1407,776
824,976,1187,918,567,933,232,451,1306,475
549,911,1194,748,572,161,233,1213,1162,86
756,893,1192,898,720,366,233,632,1381,1147
656,509,1195,787,472,389,223,731,963,-147
796,358,1190,1412,698,603,219,846,849,131
172,835,1193,1119,420,598,218,990,1607,382
362,846,1187,636,732,447,220,850,812,642
766,1375,1201,455,338,298,226,610,1327,179
546,983,1196,1184,659,452,229,632,1714,426
49,462,1195,932,689,307,239,782,1310,843
895,905,1190,468,512,544,248,1031,895,44
1109,529,1205,1285,531,258,231,655,651,826
581,425,1204,1151,934,23,237,925,798,924
291,1373,1203,336,748,337,246,1011,1396,640
689,605,1197,450,768,376,246,1050,646,1247
499,595,1188,752,512,541,235,599,325,798
1175,739,1195,779,907,551,243,537,736,1017
1223,501,1187,1316,700,327,242,905,845,200
-297,696,1185,563,354,611,235,1015,1012,1076
991,992,1185,894,763,487,253,776,493,276
949,857,1195,610,955,591,244,515,846,601
692,1005,1186,1497,494,1058,243,863,1332,-85
702,968,1188,850,395,839,250,560,843,717
969,817,1194,388,361,449,236,948,1016,795
916,983,1203,927,571,739,239,565,902,-50
-252,759,1193,1060,416,531,251,983,1218,448
243,328,1194,1306,535,414,246,869,810,-332
524,712,1195,645,899,593,257,897,790,646
643,507,1190,1001,887,476,264,730,1177,3
1329,937,1205,581,481,819,252,779,674,420
751,807,1195,566,464,671,259,1180,975,-124
446,962,1205,822,-13,272,262,883,297,258
965,488,1197,833,716,575,256,987,589,156
1016,1362,1185,780,926,1104,263,942,687,461
624,806,1188,978,426,887,260,753,844,566
1321,916,1192,1244,433,631,254,1356,1249,572
1492,1007,1195,983,670,649,264,807,1093,902
518,1279,1193,661,576,407,259,827,723,397
760,491,1190,953,832,722,264,1143,352,605
884,1154,1189,1011,666,746,256,491,616,667
1002,1236,1194,1029,738,810,254,1074,639,672
430,1022,1195,1112,178,151,266,596,1034,756
1236,585,1191,669,1039,251,256,772,1372,1001
1008,987,1196,1552,257,746,261,965,1104,247
660,782,1191,622,693,408,267,839,728,873
1249,677,1186,656,577,484,274,332,738,590
1035,933,1195,992,542,516,267,614,732,847
786,978,1204,486,520,866,264,746,973,239
614,1146,1205,1030,607,291,257,751,976,589
1102,1146,1187,1045,226,699,277,708,991,718
857,705,1195,927,287,841,268,571,1583,1064
569,799,1198,622,367,400,275,793,852,331
1103,1303,1194,937,334,706,275,748,1028,469
399,762,1192,680,507,416,274,905,723,530
430,1188,1188,425,410,151,264,513,1168,763
615,689,1205,1393,516,908,265,895,1072,626
672,1207,1195,519,823,773,269,1048,801,159
803,712,1195,830,575,673,272,986,1255,349
1047,799,1202,807,709,501,270,966,1500,413
773,873,1194,942,264,300,269,875,797,464
1200,525,1193,951,469,428,279,847,765,422
516,1384,1183,551,718,665,277,994,1058,765
1226,996,1193,151,1059,591,273,771,1279,911
874,983,1193,748,769,662,284,683,1042,1037
618,847,1191,664,328,100,288,452,796,147
602,1053,1183,1354,939,487,287,1068,1118,1248
901,1329,1191,856,410,429,286,633,1001,396
333,664,1189,842,522,-183,291,653,1582,827
137,480,1185,1135,637,386,291,785,966,664
91,1116,1193,918,551,771,298,739,948,595
1274,963,1188,411,553,340,291,805,1158,235
278,748,1194,1050,768,918,306,511,1226,588
358,941,1197,817,628,562,301,553,1232,482
260,759,1193,599,174,289,290,903,730,478
358,794,1193,243,244,272,301,684,595,753
939,885,1189,650,483,428,297,814,841,892
480,650,1187,801,672,559,299,549,893,648
1057,611,1202,618,330,767,300,654,777,737
1112,993,1196,1176,340,610,301,841,913,728
546,537,1192,1179,662,1017,296,766,670,60
1332,798,1185,910,658,418,310,963,1104,920
444,726,1193,100,387,557,302,1272,540,1227
698,1240,1187,1160,559,289,301,1083,167,381
578,1004,1196,808,348,554,310,500,1332,353
1029,608,1191,863,504,115,298,633,1302,277
482,692,1190,1429,789,302,295,923,173,655
939,443,1194,604,606,751,305,991,881,640
890,692,1195,927,529,627,295,735,1116,417
750,706,1199,1235,829,395,305,654,1174,103
515,574,1203,528,469,317,297,870,363,531
602,968,1194,940,530,275,306,425,1068,237
681,845,1189,1014,172,300,305,884,554,736
908,974,1197,1080,837,480,300,724,1310,1244
488,439,1191,1179,699,531,310,776,574,710
848,658,1194,1281,549,472,308,1085,681,366
522,497,1185,947,248,657,299,1242,830,305
174,1125,1186,667,518,589,300,1201,278,537
733,980,1194,1069,321,766,307,901,715,558
907,508,1193,1078,965,785,306,1265,753,442
1171,1026,1204,1158,645,967,310,913,1423,416
1059,869,1187,941,155,445,315,1047,726,401
884,997,1186,600,863,805,314,955,1026,1031
1094,685,1186,1214,552,807,309,928,1375,945
1115,620,1195,910,265,618,314,606,1053,313
444,746,1205,1008,521,42,311,804,803,1100
703,784,1198,785,519,688,312,723,949,381
1144,1106,1193,1018,217,282,311,766,832,564
797,1119,1185,1533,299,477,304,1145,727,285
1068,1043,1197,728,421,513,308,831,688,903
434,1068,1195,1052,357,564,318,909,238,72
1132,459,1187,844,601,797,328,799,225,891
486,1135,1205,309,778,513,320,715,1369,167
970,1059,1195,1206,336,605,319,780,1638,254
741,525,1203,636,743,353,311,700,1823,323
205,1079,1205,1126,335,356,324,662,1305,743
333,718,1188,658,426,672,326,892,729,398
1478,1031,1190,741,594,177,312,626,741,31
420,912,1195,619,811,772,321,1176,334,772
678,950,1190,1231,719,525,320,998,178,901
666,1003,1186,529,300,113,325,928,596,506
943,1158,1197,597,617,504,322,1017,526,-21
729,884,1193,1227,543,453,332,924,599,1046
1054,654,1184,1053,655,630,324,747,828,802
731,638,1191,818,747,823,323,679,845,630
1206,447,1187,657,382,1016,322,1123,52,416
1339,102,1189,1219,519,23,326,704,637,692
1019,886,1193,191,800,1197,336,785,1496,893
893,1106,1189,1053,405,450,344,712,1088,6
440,1171,1191,1243,555,862,330,863,824,404
677,976,1183,1157,510,997,338,972,374,-22
403,968,1193,1065,747,650,337,655,1050,135
773,659,1191,942,14,642,341,744,365,54
945,1199,1197,1140,391,183,338,1207,920,465
911,741,1185,469,481,318,338,890,1068,957
711,913,1191,820,514,651,347,1023,1480,558
124,597,1190,702,419,781,347,925,1308,1094
831,553,1181,396,278,233,346,716,153,147
242,938,1184,1140,471,469,337,520,452,539
930,387,1191,677,995,698,348,507,1068,871
1016,943,1187,1305,508,890,351,1007,1620,700
696,818,1196,864,597,537,351,745,927,263
1336,1077,1190,425,391,403,342,1090,437,612
1290,979,1200,337,383,501,348,942,680,743
263,996,1184,1245,387,736,356,535,904,1117
889,633,1197,455,509,767,352,547,1169,63
1238,881,1188,551,474,247,358,874,721,904
453,988,1185,1186,320,774,358,1228,1371,426
653,693,1180,904,444,625,355,799,683,652
398,637,1188,702,695,1020,362,299,1394,389
765,443,1197,830,749,556,360,1042,859,352
504,955,1196,898,364,108,363,665,750,380
743,503,1196,1031,183,612,358,858,532,395
315,865,1182,786,939,607,370,896,868,617
817,728,1189,809,514,495,362,729,1069,562
599,576,1186,560,836,249,372,993,911,368
1012,852,1191,585,828,672,379,856,824,179
524,464,1183,1157,187,306,368,972,671,480
192,1168,1187,1080,720,199,382,800,235,440
691,816,1188,376,690,240,366,660,205,597
137,970,1194,918,713,499,371,870,834,83
375,1251,1189,558,638,528,377,997,815,1050
448,724,1184,690,141,24,368,618,171,381
643,1036,1178,1006,206,338,361,552,1024,803
872,620,1176,1043,533,651,361,420,768,380
1061,847,1183,727,77,691,353,490,754,762
708,1065,1177,715,858,452,349,945,724,773
-111,828,1184,1243,249,1062,357,658,1331,988
809,695,1174,870,938,649,343,935,1143,-33
546,844,1189,894,602,269,355,549,1248,434
824,838,1183,848,619,239,346,887,189,333
544,878,1192,710,584,208,344,1047,1181,304
